0,1,0,0,0,50,40,0,-50,40,1,0.001420073,
3,1,0,0,0,100,40,0,-100,40,1,0,
6,1,0,0,0,150,40,0,-150,40,1,0.001420073,
9,1,0,0,0,200,40,0,-200,40,1,0.001411553,
12,1,0,0,0,250,40,0,-250,40,1,0,
15,1,0,0,0,300,40,0,-300,40,1,0.001420073,
18,1,0,0,0,350,40,0,-350,40,1,0.001400823,
21,1,0,0,0,400,40,0,-400,40,1,0.001428436,
24,1,0,0,0,450,40,0,-450,40,1,0.001066475,
27,1,0,0,0,500,40,0,-500,40,1,0.001420073,
30,1,0,0,0,550,40,0,-550,40,1,0.001307887,
33,1,0,0,0,600,40,0,-600,40,1,0.001420073,
36,1,0,0,0,650,40,0,-650,40,1,0.001082727,
39,1,0,0,0,700,40,0,-700,40,1,0.001123278,
42,1,0,0,0,750,40,0,-750,40,1,0.004894196,
45,1,0,0,0,800,40,0,-800,40,1,0.000752323,
48,1,0,0,0,850,40,0,-850,40,1,0.004251699,
51,1,0,0,0,900,40,0,-900,40,1,0.011360578,
54,1,0,0,0,950,40,0,-950,40,1,0.006989908,
57,1,0,0,0,1000,40,0,-1000,40,1,0.014209245,
60,1,0,0,0,1050,40,0,-1050,40,1,0.041850016,
63,1,0,0,0,1100,40,0,-1100,40,1,0.115025893,
66,1,0,0,0,1150,40,0,-1150,40,1,0.230770335,
69,1,0,0,0,1200,40,0,-1200,40,1,0.333175902,
72,1,0,0,0,1250,40,0,-1250,40,1,0.386969808,
75,1,0,0,0,1300,40,0,-1300,40,1,0.423891727,
78,1,0,0,0,1350,40,0,-1350,40,1,0.453200136,
81,1,0,0,0,1400,40,0,-1400,40,1,0.50125963,
84,1,0,0,0,1450,40,0,-1450,40,1,0.553828351,
87,1,0,0,0,1500,40,0,-1500,40,1,0.560928755,
90,1,0,0,0,1550,40,0,-1550,40,1,0.57464851,
93,1,0,0,0,1600,40,0,-1600,40,1,0.573709421,
96,1,0,0,0,1650,40,0,-1650,40,1,0.575129442,
99,1,0,0,0,1700,40,0,-1700,40,1,0.575129442,
102,1,0,0,0,1750,40,0,-1750,40,1,0.577969603,
105,1,0,0,0,1800,40,0,-1800,40,1,0.579529942,
108,1,0,0,0,1850,40,0,-1850,40,1,0.577032513,
111,1,0,0,0,1900,40,0,-1900,40,1,0.578511921,
114,1,0,0,0,1950,40,0,-1950,40,1,0.580094521,
117,1,0,0,0,2000,40,0,-2000,40,1,0.582213435,
120,1,0,0,0,2050,40,0,-2050,40,1,0.603944816,
123,1,0,0,0,2100,40,0,-2100,40,1,0.602559606,
126,1,0,0,0,2150,40,0,-2150,40,1,0.607682088,
129,1,0,0,0,2200,40,0,-2200,40,1,0.616203519,
132,1,0,0,0,2250,40,0,-2250,40,1,0.616089124,
135,1,0,0,0,2300,40,0,-2300,40,1,0.620571785,
138,1,0,0,0,2350,40,0,-2350,40,1,0.620571785,
141,1,0,0,0,2400,40,0,-2400,40,1,0.626193411,
144,1,0,0,0,2450,40,0,-2450,40,1,0.627666823,
147,1,0,0,0,2500,40,0,-2500,40,1,0.627672188,
150,1,0,0,0,50,40,0,-50,40,2,0.001406661,
153,1,0,0,0,100,40,0,-100,40,2,0.001207378,
156,1,0,0,0,150,40,0,-150,40,2,0,
159,1,0,0,0,200,40,0,-200,40,2,0,
162,1,0,0,0,250,40,0,-250,40,2,0.00106111,
165,1,0,0,0,300,40,0,-300,40,2,0.001142212,
168,1,0,0,0,350,40,0,-350,40,2,0.000752323,
171,1,0,0,0,400,40,0,-400,40,2,0.000752165,
174,1,0,0,0,450,40,0,-450,40,2,0.000997365,
177,1,0,0,0,500,40,0,-500,40,2,0.000761948,
180,1,0,0,0,550,40,0,-550,40,2,0.000771258,
183,1,0,0,0,600,40,0,-600,40,2,0.00102908,
186,1,0,0,0,650,40,0,-650,40,2,0.000735598,
189,1,0,0,0,700,40,0,-700,40,2,0.005239432,
192,1,0,0,0,750,40,0,-750,40,2,0.022011127,
195,1,0,0,0,800,40,0,-800,40,2,0.145596425,
198,1,0,0,0,850,40,0,-850,40,2,0.255112118,
201,1,0,0,0,900,40,0,-900,40,2,0.381999575,
204,1,0,0,0,950,40,0,-950,40,2,0.47146415,
207,1,0,0,0,1000,40,0,-1000,40,2,0.524006836,
210,1,0,0,0,1050,40,0,-1050,40,2,0.566407367,
213,1,0,0,0,1100,40,0,-1100,40,2,0.565188944,
216,1,0,0,0,1150,40,0,-1150,40,2,0.577666497,
219,1,0,0,0,1200,40,0,-1200,40,2,0.579554104,
222,1,0,0,0,1250,40,0,-1250,40,2,0.580827917,
225,1,0,0,0,1300,40,0,-1300,40,2,0.583649926,
228,1,0,0,0,1350,40,0,-1350,40,2,0.583589021,
231,1,0,0,0,1400,40,0,-1400,40,2,0.584562725,
234,1,0,0,0,1450,40,0,-1450,40,2,0.587859301,
237,1,0,0,0,1500,40,0,-1500,40,2,0.589302892,
240,1,0,0,0,1550,40,0,-1550,40,2,0.59217035,
243,1,0,0,0,1600,40,0,-1600,40,2,0.589839214,
246,1,0,0,0,1650,40,0,-1650,40,2,0.589474413,
249,1,0,0,0,1700,40,0,-1700,40,2,0.591550252,
