0,1,0,0,0,50,100,0,-50,100,1,0.000384366,
3,1,0,0,0,100,100,0,-100,100,1,0.007844169,
6,1,0,0,0,150,100,0,-150,100,1,0,
9,1,0,0,0,200,100,0,-200,100,1,0.000752165,
12,1,0,0,0,250,100,0,-250,100,1,0.001420704,
15,1,0,0,0,300,100,0,-300,100,1,0.000172144,
18,1,0,0,0,350,100,0,-350,100,1,0.00017388,
21,1,0,0,0,400,100,0,-400,100,1,0.0000298,
24,1,0,0,0,450,100,0,-450,100,1,0.00066775,
27,1,0,0,0,500,100,0,-500,100,1,0.000955078,
30,1,0,0,0,550,100,0,-550,100,1,0.00066775,
33,1,0,0,0,600,100,0,-600,100,1,0.009188189,
36,1,0,0,0,650,100,0,-650,100,1,0.051122621,
39,1,0,0,0,700,100,0,-700,100,1,0.269893818,
42,1,0,0,0,750,100,0,-750,100,1,0.386352092,
45,1,0,0,0,800,100,0,-800,100,1,0.415851122,
48,1,0,0,0,850,100,0,-850,100,1,0.418386877,
51,1,0,0,0,900,100,0,-900,100,1,0.422310998,
54,1,0,0,0,950,100,0,-950,100,1,0.424848518,
57,1,0,0,0,1000,100,0,-1000,100,1,0.427963543,
60,1,0,0,0,1050,100,0,-1050,100,1,0.433365043,
63,1,0,0,0,1100,100,0,-1100,100,1,0.43284178,
66,1,0,0,0,1150,100,0,-1150,100,1,0.435091664,
69,1,0,0,0,1200,100,0,-1200,100,1,0.440834605,
72,1,0,0,0,1250,100,0,-1250,100,1,0.442506362,
75,1,0,0,0,1300,100,0,-1300,100,1,0.437931983,
78,1,0,0,0,1350,100,0,-1350,100,1,0.438050165,
81,1,0,0,0,1400,100,0,-1400,100,1,0.440198585,
84,1,0,0,0,1450,100,0,-1450,100,1,0.437931825,
87,1,0,0,0,1500,100,0,-1500,100,1,0.437931825,
90,1,0,0,0,1550,100,0,-1550,100,1,0.437255405,
93,1,0,0,0,1600,100,0,-1600,100,1,0.43813869,
96,1,0,0,0,1650,100,0,-1650,100,1,0.435962342,
99,1,0,0,0,1700,100,0,-1700,100,1,0.436118399,
102,1,0,0,0,1750,100,0,-1750,100,1,0.433220804,
105,1,0,0,0,1800,100,0,-1800,100,1,0.434281914,
108,1,0,0,0,1850,100,0,-1850,100,1,0.434630155,
111,1,0,0,0,1900,100,0,-1900,100,1,0.435557463,
114,1,0,0,0,1950,100,0,-1950,100,1,0.435843371,
117,1,0,0,0,2000,100,0,-2000,100,1,0.43399506,
120,1,0,0,0,2050,100,0,-2050,100,1,0.432753908,
123,1,0,0,0,2100,100,0,-2100,100,1,0.430075162,
126,1,0,0,0,2150,100,0,-2150,100,1,0.435218351,
129,1,0,0,0,2200,100,0,-2200,100,1,0.428853463,
132,1,0,0,0,2250,100,0,-2250,100,1,0.429646329,
135,1,0,0,0,2300,100,0,-2300,100,1,0.423001484,
138,1,0,0,0,2350,100,0,-2350,100,1,0.418912958,
141,1,0,0,0,2400,100,0,-2400,100,1,0.418177675,
144,1,0,0,0,2450,100,0,-2450,100,1,0.419470866,
147,1,0,0,0,2500,100,0,-2500,100,1,0.418410725,
150,1,0,0,0,50,100,0,-50,100,2,0.000549411,
153,1,0,0,0,100,100,0,-100,100,2,0.000549568,
156,1,0,0,0,150,100,0,-150,100,2,0.000549411,
159,1,0,0,0,200,100,0,-200,100,2,0.001393881,
162,1,0,0,0,250,100,0,-250,100,2,0.004350158,
165,1,0,0,0,300,100,0,-300,100,2,0,
168,1,0,0,0,350,100,0,-350,100,2,0,
171,1,0,0,0,400,100,0,-400,100,2,0.000549411,
174,1,0,0,0,450,100,0,-450,100,2,0.001327137,
