0,1,0,0,0,100,200,0,-100,200,2,0.001339122
3,1,0,0,0,200,200,0,-200,200,2,0.603530906
6,1,0,0,0,300,200,0,-300,200,2,0.60570331
9,1,0,0,0,400,200,0,-400,200,2,0.602863149
12,1,0,0,0,500,200,0,-500,200,2,0.602863149
15,1,0,0,0,600,200,0,-600,200,2,0.60570331
18,1,0,0,0,700,200,0,-700,200,2,0.608543471
21,1,0,0,0,800,200,0,-800,200,2,0.605703152
24,1,0,0,0,900,200,0,-900,200,2,0.609955189
27,1,0,0,0,1000,200,0,-1000,200,2,0.612803654
30,1,0,0,0,1100,200,0,-1100,200,2,0.611383633
33,1,0,0,0,1200,200,0,-1200,200,2,0.614215214
36,1,0,0,0,1300,200,0,-1300,200,2,0.617839887
39,1,0,0,0,1400,200,0,-1400,200,2,0.617055375
42,1,0,0,0,1500,200,0,-1500,200,2,0.609955189
213,1,0,0,0,2100,1000,0,-2100,1000,2,1.302206673
216,1,0,0,0,4800,1000,0,-4800,1000,2,1.28318803
219,1,0,0,0,3800,1000,0,-3800,1000,2,1.284455854
222,1,0,0,0,3300,1000,0,-3300,1000,2,1.27593537
225,1,0,0,0,2400,1000,0,-2400,1000,2,1.287295897
228,1,0,0,0,1200,1000,0,-1200,1000,2,1.285901331
231,1,0,0,0,3000,1000,0,-3000,1000,2,1.276087528
234,1,0,0,0,4700,1000,0,-4700,1000,2,1.267567044
237,1,0,0,0,4500,1000,0,-4500,1000,2,1.268987065
240,1,0,0,0,4600,1000,0,-4600,1000,2,1.256206518
243,1,0,0,0,2900,1000,0,-2900,1000,2,1.271675188
246,1,0,0,0,400,1000,0,-400,1000,2,0.934915637
249,1,0,0,0,500,1000,0,-500,1000,2,0.945768408
252,1,0,0,0,700,1000,0,-700,1000,2,0.971329704
255,1,0,0,0,2000,1000,0,-2000,1000,2,1.185084639
258,1,0,0,0,2500,1000,0,-2500,1000,2,1.151679024
261,1,0,0,0,3500,1000,0,-3500,1000,2,1.117597289
264,1,0,0,0,800,1000,0,-800,1000,2,0.947188564
267,1,0,0,0,1400,1000,0,-1400,1000,2,1.136058174
270,1,0,0,0,200,1000,0,-200,1000,2,0.572289318
273,1,0,0,0,3600,1000,0,-3600,1000,2,1.0693148
276,1,0,0,0,3900,1000,0,-3900,1000,2,1.057954155
279,1,0,0,0,600,1000,0,-600,1000,2,0.843523234
282,1,0,0,0,4100,1000,0,-4100,1000,2,1.015161909
285,1,0,0,0,3100,1000,0,-3100,1000,2,1.024421898
288,1,0,0,0,2800,1000,0,-2800,1000,2,1.006831639
291,1,0,0,0,2300,1000,0,-2300,1000,2,0.981270254
294,1,0,0,0,4900,1000,0,-4900,1000,2,0.974169962
297,1,0,0,0,5000,1000,0,-5000,1000,2,0.946445069
300,1,0,0,0,1900,1000,0,-1900,1000,2,0.945464047
303,1,0,0,0,2700,1000,0,-2700,1000,2,0.937958103
306,1,0,0,0,3200,1000,0,-3200,1000,2,0.935084108
309,1,0,0,0,1500,1000,0,-1500,1000,2,0.996350191
312,1,0,0,0,1800,1000,0,-1800,1000,2,0.904205901
315,1,0,0,0,100,1000,0,-100,1000,2,0.000710037
318,1,0,0,0,4200,1000,0,-4200,1000,2,0.895355862
321,1,0,0,0,900,1000,0,-900,1000,2,0.867157175
324,1,0,0,0,1600,1000,0,-1600,1000,2,0.896775942
327,1,0,0,0,1100,1000,0,-1100,1000,2,0.866954427
330,1,0,0,0,4300,1000,0,-4300,1000,2,0.855593842
333,1,0,0,0,4000,1000,0,-4000,1000,2,0.846950186
336,1,0,0,0,2200,1000,0,-2200,1000,2,0.8513336
339,1,0,0,0,4400,1000,0,-4400,1000,2,0.835712831
342,1,0,0,0,3700,1000,0,-3700,1000,2,0.831267664
345,1,0,0,0,1000,1000,0,-1000,1000,2,0.831494756
348,1,0,0,0,1700,1000,0,-1700,1000,2,0.854883783
351,1,0,0,0,300,1000,0,-300,1000,2,0.657493703
354,1,0,0,0,1300,1000,0,-1300,1000,2,0.923047297
357,1,0,0,0,2600,1000,0,-2600,1000,2,0.848451204
360,1,0,0,0,3400,1000,0,-3400,1000,2,0.859144025
363,1,0,0,0,600,1000,0,-600,1000,2,0.700095892
366,1,0,0,0,100,1000,0,-100,1000,2,0
369,1,0,0,0,1400,1000,0,-1400,1000,2,0.941509481
372,1,0,0,0,2800,1000,0,-2800,1000,2,0.854883783
375,1,0,0,0,2300,1000,0,-2300,1000,2,0.861984186
378,1,0,0,0,200,1000,0,-200,1000,2,0.52553089
381,1,0,0,0,2100,1000,0,-2100,1000,2,0.867664434
384,1,0,0,0,1700,1000,0,-1700,1000,2,0.875339817
387,1,0,0,0,1300,1000,0,-1300,1000,2,0.931005259
390,1,0,0,0,1800,1000,0,-1800,1000,2,0.858178675
393,1,0,0,0,3000,1000,0,-3000,1000,2,0.852043666
396,1,0,0,0,2600,1000,0,-2600,1000,2,0.854883827
399,1,0,0,0,1600,1000,0,-1600,1000,2,0.870673742
402,1,0,0,0,1900,1000,0,-1900,1000,2,0.854883827
405,1,0,0,0,2000,1000,0,-2000,1000,2,0.850623585
408,1,0,0,0,1500,1000,0,-1500,1000,2,0.890385605
411,1,0,0,0,900,1000,0,-900,1000,2,0.816541828
414,1,0,0,0,2200,1000,0,-2200,1000,2,0.84068308
417,1,0,0,0,1000,1000,0,-1000,1000,2,0.827902406
420,1,0,0,0,2900,1000,0,-2900,1000,2,0.832162648
423,1,0,0,0,2500,1000,0,-2500,1000,2,0.832162656
426,1,0,0,0,1100,1000,0,-1100,1000,2,0.829322495
