0,1,0,0,0,25,200,0,-25,200,2,0,
3,1,0,0,0,50,200,0,-50,200,2,0,
6,1,0,0,0,75,200,0,-75,200,2,0.000862142,
9,1,0,0,0,100,200,0,-100,200,2,0.001293371,
12,1,0,0,0,125,200,0,-125,200,2,0.001293213,
15,1,0,0,0,150,200,0,-150,200,2,0.001293371,
18,1,0,0,0,175,200,0,-175,200,2,0.000862142,
21,1,0,0,0,200,200,0,-200,200,2,0.004848919,
24,1,0,0,0,225,200,0,-225,200,2,0.000862142,
27,1,0,0,0,250,200,0,-250,200,2,0.000862142,
30,1,0,0,0,275,200,0,-275,200,2,0.003176546,
33,1,0,0,0,300,200,0,-300,200,2,0.018460944,
36,1,0,0,0,325,200,0,-325,200,2,0.0000761,
39,1,0,0,0,350,200,0,-350,200,2,0.001420073,
42,1,0,0,0,375,200,0,-375,200,2,0.001420073,
45,1,0,0,0,400,200,0,-400,200,2,0,
48,1,0,0,0,425,200,0,-425,200,2,0.001420073,
51,1,0,0,0,450,200,0,-450,200,2,0.014200725,
54,1,0,0,0,475,200,0,-475,200,2,0.000753586,
57,1,0,0,0,500,200,0,-500,200,2,0.001405715,
60,1,0,0,0,525,200,0,-525,200,2,0.000573867,
63,1,0,0,0,550,200,0,-550,200,2,0.002638654,
66,1,0,0,0,575,200,0,-575,200,2,0.001374473,
69,1,0,0,0,600,200,0,-600,200,2,0.015620798,
72,1,0,0,0,625,200,0,-625,200,2,0.004260212,
75,1,0,0,0,650,200,0,-650,200,2,0.026271347,
78,1,0,0,0,675,200,0,-675,200,2,0.053286497,
81,1,0,0,0,700,200,0,-700,200,2,0.174111014,
84,1,0,0,0,725,200,0,-725,200,2,0.294817215,
87,1,0,0,0,750,200,0,-750,200,2,0.354460403,
90,1,0,0,0,775,200,0,-775,200,2,0.37473859,
93,1,0,0,0,800,200,0,-800,200,2,0.386911931,
96,1,0,0,0,825,200,0,-825,200,2,0.421081552,
99,1,0,0,0,850,200,0,-850,200,2,0.424601741,
102,1,0,0,0,875,200,0,-875,200,2,0.421071124,
105,1,0,0,0,900,200,0,-900,200,2,0.416749074,
108,1,0,0,0,925,200,0,-925,200,2,0.414103305,
111,1,0,0,0,950,200,0,-950,200,2,0.428151924,
