0,1,0,0,0,100,200,0,-100,200,2,0,
3,1,0,0,0,200,200,0,-200,200,2,0.001420073,
6,1,0,0,0,300,200,0,-300,200,2,0.616311558,
9,1,0,0,0,400,200,0,-400,200,2,0.680882595,
12,1,0,0,0,500,200,0,-500,200,2,0.690155342,
15,1,0,0,0,600,200,0,-600,200,2,0.690155342,
18,1,0,0,0,700,200,0,-700,200,2,0.683967955,
21,1,0,0,0,800,200,0,-800,200,2,0.717170206,
24,1,0,0,0,900,200,0,-900,200,2,0.692995504,
27,1,0,0,0,1000,200,0,-1000,200,2,0.68426711,
30,1,0,0,0,1100,200,0,-1100,200,2,0.723702829,
33,1,0,0,0,1200,200,0,-1200,200,2,0.688735262,
36,1,0,0,0,1300,200,0,-1300,200,2,0.691890206,
39,1,0,0,0,1400,200,0,-1400,200,2,0.690155342,
42,1,0,0,0,1500,200,0,-1500,200,2,0.721396938,
153,1,0,0,0,2100,1000,0,-2100,1000,2,1.633083701,
156,1,0,0,0,4800,1000,0,-4800,1000,2,1.352400167,
159,1,0,0,0,3800,1000,0,-3800,1000,2,1.34982139,
162,1,0,0,0,3300,1000,0,-3300,1000,2,1.408044399,
165,1,0,0,0,2400,1000,0,-2400,1000,2,1.655804798,
168,1,0,0,0,1200,1000,0,-1200,1000,2,1.495336596,
171,1,0,0,0,3000,1000,0,-3000,1000,2,1.573440667,
174,1,0,0,0,4700,1000,0,-4700,1000,2,1.308799989,
177,1,0,0,0,4500,1000,0,-4500,1000,2,1.307008488,
180,1,0,0,0,4600,1000,0,-4600,1000,2,1.308508507,
183,1,0,0,0,2900,1000,0,-2900,1000,2,1.650743258,
186,1,0,0,0,400,1000,0,-400,1000,2,0.750542242,
189,1,0,0,0,500,1000,0,-500,1000,2,0.971195796,
192,1,0,0,0,700,1000,0,-700,1000,2,1.054648314,
195,1,0,0,0,2000,1000,0,-2000,1000,2,1.650876663,
198,1,0,0,0,2500,1000,0,-2500,1000,2,1.657977284,
201,1,0,0,0,3500,1000,0,-3500,1000,2,1.358333511,
204,1,0,0,0,800,1000,0,-800,1000,2,1.045173593,
207,1,0,0,0,1400,1000,0,-1400,1000,2,1.531590761,
210,1,0,0,0,200,1000,0,-200,1000,2,0.012112905,
213,1,0,0,0,3600,1000,0,-3600,1000,2,1.341360195,
216,1,0,0,0,3900,1000,0,-3900,1000,2,1.35035572,
219,1,0,0,0,600,1000,0,-600,1000,2,1.054054738,
222,1,0,0,0,4100,1000,0,-4100,1000,2,1.325637873,
225,1,0,0,0,3100,1000,0,-3100,1000,2,1.482220638,
228,1,0,0,0,2800,1000,0,-2800,1000,2,1.689963757,
231,1,0,0,0,2300,1000,0,-2300,1000,2,1.669040556,
234,1,0,0,0,4900,1000,0,-4900,1000,2,1.33814161,
237,1,0,0,0,5000,1000,0,-5000,1000,2,1.340835361,
240,1,0,0,0,1900,1000,0,-1900,1000,2,1.670807616,
243,1,0,0,0,2700,1000,0,-2700,1000,2,1.684573287,
246,1,0,0,0,3200,1000,0,-3200,1000,2,1.45131436,
249,1,0,0,0,1500,1000,0,-1500,1000,2,1.669295486,
252,1,0,0,0,1800,1000,0,-1800,1000,2,1.672915966,
255,1,0,0,0,100,1000,0,-100,1000,2,0.00123357,
258,1,0,0,0,4200,1000,0,-4200,1000,2,1.390134886,
261,1,0,0,0,900,1000,0,-900,1000,2,1.280229349,
264,1,0,0,0,1600,1000,0,-1600,1000,2,1.676353753,
267,1,0,0,0,1100,1000,0,-1100,1000,2,1.461922667,
270,1,0,0,0,4300,1000,0,-4300,1000,2,1.404512203,
273,1,0,0,0,4000,1000,0,-4000,1000,2,1.420782741,
276,1,0,0,0,2200,1000,0,-2200,1000,2,1.689176496,
279,1,0,0,0,4400,1000,0,-4400,1000,2,1.402655522,
282,1,0,0,0,3700,1000,0,-3700,1000,2,1.422122238,
285,1,0,0,0,1000,1000,0,-1000,1000,2,1.412759072,
288,1,0,0,0,1700,1000,0,-1700,1000,2,1.685626335,
291,1,0,0,0,300,1000,0,-300,1000,2,0.753824453,
294,1,0,0,0,1300,1000,0,-1300,1000,2,1.57486064,
297,1,0,0,0,2600,1000,0,-2600,1000,2,1.704087324,
300,1,0,0,0,3400,1000,0,-3400,1000,2,1.472615428,
303,1,0,0,0,600,1000,0,-600,1000,2,1.161619492,
306,1,0,0,0,100,1000,0,-100,1000,2,0,
309,1,0,0,0,1400,1000,0,-1400,1000,2,1.583381176,
312,1,0,0,0,2800,1000,0,-2800,1000,2,1.714027762,
315,1,0,0,0,2300,1000,0,-2300,1000,2,1.703419507,
318,1,0,0,0,200,1000,0,-200,1000,2,0.021301091,
321,1,0,0,0,2100,1000,0,-2100,1000,2,1.706927419,
324,1,0,0,0,1700,1000,0,-1700,1000,2,1.711187668,
327,1,0,0,0,1300,1000,0,-1300,1000,2,1.59474165,
330,1,0,0,0,1800,1000,0,-1800,1000,2,1.706927486,
