0,0,0,0,0,0,0,0,0,0,0,0.206018106,1
3,1,0,0,0,100,325,0,-100,325,2,0.007613693,0.036919637
6,1,0,0,0,700,250,0,-700,250,2,0.211949069,1
9,1,0,0,0,700,120,0,-700,120,2,0.208858347,1
12,1,0,0,0,1300,20,0,-1300,20,2,0.163234768,0.78918653
15,1,0,0,0,1400,20,0,-1400,20,2,0.179495227,0.86694006
18,1,0,0,0,400,60,0,-400,60,2,0.105545533,0.509267097
21,1,0,0,0,800,200,0,-800,200,2,0.203686186,0.981832403
24,1,0,0,0,200,325,0,-200,325,2,0.139690213,0.672685722
27,1,0,0,0,300,550,0,-300,550,2,0.209539395,1
30,1,0,0,0,200,250,0,-200,250,2,0.125717731,0.604205859
33,1,0,0,0,1200,40,0,-1200,40,2,0.207251355,0.99507885
36,1,0,0,0,100,425,0,-100,425,2,0.009768072,0.046853402
39,1,0,0,0,900,100,0,-900,100,2,0.217638339,1
42,1,0,0,0,400,120,0,-400,120,2,0.209057843,1
45,1,0,0,0,500,550,0,-500,550,2,0.211813345,1
48,1,0,0,0,1000,80,0,-1000,80,2,0.208805015,0.997621832
51,1,0,0,0,300,60,0,-300,60,2,0.019130339,0.091310755
54,1,0,0,0,600,60,0,-600,60,2,0.2045505,0.975381371
57,1,0,0,0,500,60,0,-500,60,2,0.197795548,0.942248585
60,0,0,0,0,0,0,0,0,0,0,0.210123939,1
63,1,0,0,0,400,180,0,-400,180,2,0.21136376,1
66,1,0,0,0,900,20,0,-900,20,2,0.028143683,0.133592407
69,1,0,0,0,1100,40,0,-1100,40,2,0.211685382,1
72,1,0,0,0,300,200,0,-300,200,2,0.220887694,1
75,1,0,0,0,200,140,0,-200,140,2,0.031214419,0.147596512
78,1,0,0,0,300,180,0,-300,180,2,0.207589152,0.980317903
81,1,0,0,0,300,325,0,-300,325,2,0.219536564,1
84,1,0,0,0,700,775,0,-700,775,2,0.246776257,1
87,1,0,0,0,900,250,0,-900,250,2,0.227310409,1
90,1,0,0,0,500,1000,0,-500,1000,2,0.220375666,1
93,1,0,0,0,600,100,0,-600,100,2,0.214761568,1
96,1,0,0,0,700,140,0,-700,140,2,0.218084585,1
99,1,0,0,0,700,100,0,-700,100,2,0.217847637,1
102,1,0,0,0,300,425,0,-300,425,2,0.212126985,0.991551764
105,1,0,0,0,700,1000,0,-700,1000,2,0.268469351,1
108,1,0,0,0,1100,60,0,-1100,60,2,0.216816695,1
111,1,0,0,0,300,1000,0,-300,1000,2,0.22269843,1
114,1,0,0,0,1100,20,0,-1100,20,2,0.093372715,0.434245155
117,1,0,0,0,500,200,0,-500,200,2,0.217356746,1
120,0,0,0,0,0,0,0,0,0,0,0.215567388,1
123,1,0,0,0,800,180,0,-800,180,2,0.227181716,1
126,1,0,0,0,500,100,0,-500,100,2,0.214139641,0.991736786
129,1,0,0,0,100,100,0,-100,100,2,0.005235853,0.024228608
132,1,0,0,0,100,550,0,-100,550,2,0.005657374,0.026157594
135,1,0,0,0,100,180,0,-100,180,2,0.00654598,0.030241257
138,1,0,0,0,600,120,0,-600,120,2,0.220452019,1
141,1,0,0,0,500,80,0,-500,80,2,0.213441172,0.98443885
144,1,0,0,0,100,40,0,-100,40,2,0.006881379,0.031712405
147,1,0,0,0,400,325,0,-400,325,2,0.224371586,1
150,1,0,0,0,500,180,0,-500,180,2,0.222026416,1
153,1,0,0,0,700,180,0,-700,180,2,0.219170626,1
156,1,0,0,0,600,20,0,-600,20,2,0.007780751,0.035739677
159,1,0,0,0,100,775,0,-100,775,2,0.009476143,0.043491589
162,1,0,0,0,100,140,0,-100,140,2,0.010782479,0.049446685
165,1,0,0,0,1200,20,0,-1200,20,2,0.120701076,0.553063304
168,1,0,0,0,700,80,0,-700,80,2,0.218161636,0.998820699
171,1,0,0,0,900,140,0,-900,140,2,0.220333443,1
174,1,0,0,0,500,775,0,-500,775,2,0.219261975,1
177,1,0,0,0,100,80,0,-100,80,2,0.004010639,0.018317272
180,0,0,0,0,0,0,0,0,0,0,0.219132175,1
183,1,0,0,0,300,100,0,-300,100,2,0.125524316,0.573448624
186,1,0,0,0,800,160,0,-800,160,2,0.22431037,1
189,1,0,0,0,100,160,0,-100,160,2,0.004636757,0.021228929
192,1,0,0,0,200,550,0,-200,550,2,0.150532331,0.689950499
195,1,0,0,0,500,20,0,-500,20,2,0.005823931,0.026722631
198,1,0,0,0,500,140,0,-500,140,2,0.219350947,1
201,1,0,0,0,200,120,0,-200,120,2,0.016232096,0.074642969
204,1,0,0,0,200,775,0,-200,775,2,0.168832694,0.777225941
207,1,0,0,0,900,80,0,-900,80,2,0.218154534,1
210,1,0,0,0,600,40,0,-600,40,2,0.137439931,0.634100504
213,1,0,0,0,400,20,0,-400,20,2,0.003907156,0.018046124
216,1,0,0,0,800,20,0,-800,20,2,0.013008624,0.060149646
219,1,0,0,0,700,550,0,-700,550,2,0.22747885,1
222,1,0,0,0,800,40,0,-800,40,2,0.211938509,0.982132818
225,1,0,0,0,100,120,0,-100,120,2,0.006936008,0.032177336
228,1,0,0,0,700,425,0,-700,425,2,0.22831134,1
231,1,0,0,0,900,60,0,-900,60,2,0.217337148,1
234,1,0,0,0,800,250,0,-800,250,2,0.222987062,1
237,1,0,0,0,600,1000,0,-600,1000,2,0.244524624,1
240,0,0,0,0,0,0,0,0,0,0,0.214363557,1
243,1,0,0,0,600,775,0,-600,775,2,0.223618123,1
246,1,0,0,0,800,140,0,-800,140,2,0.217073223,1
249,1,0,0,0,600,425,0,-600,425,2,0.228355058,1
252,1,0,0,0,600,200,0,-600,200,2,0.222187432,1
255,1,0,0,0,1000,100,0,-1000,100,2,0.219888413,1
