0,1,0,0,0,50,100,0,-50,100,1,0.000349424,
3,1,0,0,0,100,100,0,-100,100,1,0.007131063,
6,1,0,0,0,150,100,0,-150,100,1,0,
9,1,0,0,0,200,100,0,-200,100,1,0.000683786,
12,1,0,0,0,250,100,0,-250,100,1,0.001291549,
15,1,0,0,0,300,100,0,-300,100,1,0.000156495,
18,1,0,0,0,350,100,0,-350,100,1,0.000158073,
21,1,0,0,0,400,100,0,-400,100,1,2.70909E-05,
24,1,0,0,0,450,100,0,-450,100,1,0.000607045,
27,1,0,0,0,500,100,0,-500,100,1,0.000868253,
30,1,0,0,0,550,100,0,-550,100,1,0.000607045,
33,1,0,0,0,600,100,0,-600,100,1,0.008352899,
36,1,0,0,0,650,100,0,-650,100,1,0.04647511,
39,1,0,0,0,700,100,0,-700,100,1,0.245358016,
42,1,0,0,0,750,100,0,-750,100,1,0.351229175,
45,1,0,0,0,800,100,0,-800,100,1,0.378046475,
48,1,0,0,0,850,100,0,-850,100,1,0.380351706,
51,1,0,0,0,900,100,0,-900,100,1,0.383919089,
54,1,0,0,0,950,100,0,-950,100,1,0.386225925,
57,1,0,0,0,1000,100,0,-1000,100,1,0.389057766,
60,1,0,0,0,1050,100,0,-1050,100,1,0.393968221,
63,1,0,0,0,1100,100,0,-1100,100,1,0.393492527,
66,1,0,0,0,1150,100,0,-1150,100,1,0.395537876,
69,1,0,0,0,1200,100,0,-1200,100,1,0.400758732,
72,1,0,0,0,1250,100,0,-1250,100,1,0.402278511,
75,1,0,0,0,1300,100,0,-1300,100,1,0.398119985,
78,1,0,0,0,1350,100,0,-1350,100,1,0.398227423,
81,1,0,0,0,1400,100,0,-1400,100,1,0.400180532,
84,1,0,0,0,1450,100,0,-1450,100,1,0.398119841,
87,1,0,0,0,1500,100,0,-1500,100,1,0.398119841,
90,1,0,0,0,1550,100,0,-1550,100,1,0.397504914,
93,1,0,0,0,1600,100,0,-1600,100,1,0.3983079,
96,1,0,0,0,1650,100,0,-1650,100,1,0.396329402,
99,1,0,0,0,1700,100,0,-1700,100,1,0.396471272,
102,1,0,0,0,1750,100,0,-1750,100,1,0.393837095,
105,1,0,0,0,1800,100,0,-1800,100,1,0.39480174,
108,1,0,0,0,1850,100,0,-1850,100,1,0.395118323,
111,1,0,0,0,1900,100,0,-1900,100,1,0.39596133,
114,1,0,0,0,1950,100,0,-1950,100,1,0.396221246,
117,1,0,0,0,2000,100,0,-2000,100,1,0.394540964,
120,1,0,0,0,2050,100,0,-2050,100,1,0.393412644,
123,1,0,0,0,2100,100,0,-2100,100,1,0.39097742,
126,1,0,0,0,2150,100,0,-2150,100,1,0.395653046,
129,1,0,0,0,2200,100,0,-2200,100,1,0.389866785,
132,1,0,0,0,2250,100,0,-2250,100,1,0.390587572,
135,1,0,0,0,2300,100,0,-2300,100,1,0.384546804,
138,1,0,0,0,2350,100,0,-2350,100,1,0.380829962,
141,1,0,0,0,2400,100,0,-2400,100,1,0.380161523,
144,1,0,0,0,2450,100,0,-2450,100,1,0.381337151,
147,1,0,0,0,2500,100,0,-2500,100,1,0.380373386,
150,1,0,0,0,50,100,0,-50,100,2,0.000499465,
153,1,0,0,0,100,100,0,-100,100,2,0.000499607,
156,1,0,0,0,150,100,0,-150,100,2,0.000499465,
